Time (yyyy-MM-dd hh:mm:ss),Elapsed Time (seconds),Sampling Interval (seconds),Temp (Celsius),Wet Bulb Temp. (Celsius),Rel. Hum. (%),Baro. (mb),Altitude (Meters),Altitude Baseline (Meters),AOG (Meters),Wind Speed (m/s),Mag. Dir. (Degrees),True Dir. (Degrees)
2023-01-13 16:46:04,3888.0000000000005,2.0,5.6,2.7,61.4,995.7,144,88.81361974290726,55.186380257092736,8.2,325,325
2023-01-13 16:46:06,3890.0000000000005,2.0,5.6,2.7,61.4,995.5,146,88.81067447608895,57.18932552391105,8.2,341,342
2023-01-13 16:46:08,3892.0000000000005,2.0,5.6,2.7,61.4,995.2,149,88.80772920927063,60.19227079072937,7.6,320,321
2023-01-13 16:46:10,3894.0000000000005,2.0,5.6,2.7,61.4,995.2,150,88.80478394245232,61.19521605754768,7.8,323,324
2023-01-13 16:46:12,3896.0000000000005,2.0,5.6,2.7,61.3,995.2,148,88.801838675634,59.198161324366,7.5,313,314
2023-01-13 16:46:14,3898.0000000000005,2.0,5.6,2.7,61.3,995.4,147,88.79889340881569,58.20110659118431,6.8,334,335
2023-01-13 16:46:16,3900.0000000000005,2.0,5.6,2.7,61.3,995.7,146,88.79594814199739,57.204051858002614,7.3,289,290
2023-01-13 16:46:18,3902.0000000000005,2.0,5.6,2.7,61.3,995.7,145,88.79300287517907,56.20699712482093,7.3,329,329
2023-01-13 16:46:20,3904.0000000000005,2.0,5.6,2.7,61.3,995.5,147,88.79005760836075,58.209942391639245,8.2,320,320
2023-01-13 16:46:22,3906.0000000000005,2.0,5.6,2.7,61.3,995.2,150,88.78711234154244,61.21288765845756,8.5,320,320
2023-01-13 16:46:24,3908.0000000000005,2.0,5.6,2.7,61.3,995.0,150,88.78416707472412,61.215832925275876,8.8,325,326
2023-01-13 16:46:26,3910.0000000000005,2.0,5.6,2.7,61.3,995.0,150,88.78122180790582,61.21877819209418,8.7,340,340
2023-01-13 16:46:28,3912.0000000000005,2.0,5.6,2.7,61.3,995.2,150,88.77827654108751,61.22172345891249,8.1,321,322
2023-01-13 16:46:30,3914.0000000000005,2.0,5.6,2.7,61.3,995.2,148,88.77533127426919,59.22466872573081,8.8,344,345
2023-01-13 16:46:32,3916.0000000000005,2.0,5.6,2.7,61.3,995.2,148,88.77238600745088,59.227613992549124,8.9,346,346
2023-01-13 16:46:34,3918.0000000000005,2.0,5.6,2.7,61.3,995.2,148,88.76944074063256,59.23055925936744,9.1,331,331
2023-01-13 16:46:36,3920.0000000000005,2.0,5.6,2.7,61.3,995.4,147,88.76649547381426,58.23350452618574,8.7,340,341
2023-01-13 16:46:38,3922.0000000000005,2.0,5.6,2.7,61.3,995.7,146,88.76355020699594,57.236449793004056,7.4,334,335
2023-01-13 16:46:40,3924.0000000000005,2.0,5.6,2.7,61.3,995.9,143,88.76060494017763,54.23939505982237,7.7,30,31
2023-01-13 16:46:42,3926.0000000000005,2.0,5.6,2.7,61.3,996.2,141,88.75765967335931,52.24234032664069,9.0,338,339
2023-01-13 16:46:44,3928.0000000000005,2.0,5.7,2.8,61.3,996.2,140,88.754714406541,51.245285593459,8.7,17,18
2023-01-13 16:46:46,3930.0000000000005,2.0,5.7,2.8,61.3,996.2,141,88.7517691397227,52.2482308602773,8.9,43,43
2023-01-13 16:46:48,3932.0000000000005,2.0,5.7,2.8,61.3,996.2,140,88.74882387290438,51.25117612709562,10.6,293,294
2023-01-13 16:46:50,3934.0000000000005,2.0,5.7,2.8,61.3,996.2,141,88.74587860608607,52.254121393913934,10.5,337,337
2023-01-13 16:46:52,3936.0000000000005,2.0,5.7,2.8,61.3,996.2,141,88.74293333926775,52.25706666073225,8.7,347,347
2023-01-13 16:46:54,3938.0000000000005,2.0,5.7,2.8,61.3,996.2,141,88.73998807244944,52.260011927550565,9.1,317,317
2023-01-13 16:46:56,3940.0000000000005,2.0,5.7,2.8,61.3,996.2,140,88.73704280563112,51.26295719436888,9.0,349,350
2023-01-13 16:46:58,3942.0000000000005,2.0,5.7,2.8,61.3,996.2,140,88.73409753881282,51.26590246118718,8.9,306,306
2023-01-13 16:47:00,3944.0000000000005,2.0,5.7,2.8,61.3,996.2,141,88.7311522719945,52.2688477280055,9.2,350,351
2023-01-13 16:47:02,3946.0000000000005,2.0,5.7,2.8,61.3,996.2,141,88.72820700517619,52.27179299482381,10.7,327,327
2023-01-13 16:47:04,3948.0000000000005,2.0,5.7,2.8,61.3,996.0,142,88.72526173835787,53.27473826164213,12.2,333,334
2023-01-13 16:47:06,3950.0000000000005,2.0,5.7,2.8,61.3,995.7,145,88.72231647153956,56.27768352846044,11.8,319,319
2023-01-13 16:47:08,3952.0000000000005,2.0,5.7,2.8,61.3,995.5,146,88.71937120472126,57.280628795278744,9.7,323,323
2023-01-13 16:47:10,3954.0000000000005,2.0,5.7,2.8,61.3,995.5,146,88.71642593790294,57.28357406209706,6.9,339,340
2023-01-13 16:47:12,3956.0000000000005,2.0,5.7,2.8,61.3,995.5,146,88.71348067108462,57.286519328915375,5.9,330,330
2023-01-13 16:47:14,3958.0000000000005,2.0,5.7,2.8,61.3,995.5,147,88.71053540426631,58.28946459573369,5.2,327,328
2023-01-13 16:47:16,3960.0000000000005,2.0,5.7,2.8,61.4,995.5,146,88.707590137448,57.292409862552006,7.2,357,357
2023-01-13 16:47:18,3962.0000000000005,2.0,5.6,2.7,61.4,995.7,145,88.70464487062969,56.29535512937031,9.2,302,303
2023-01-13 16:47:20,3964.0000000000005,2.0,5.6,2.7,61.4,995.7,144,88.70169960381138,55.29830039618862,9.1,321,321
2023-01-13 16:47:22,3966.0000000000005,2.0,5.7,2.8,61.4,995.7,145,88.69875433699306,56.30124566300694,8.2,306,307
2023-01-13 16:47:24,3968.0000000000005,2.0,5.6,2.7,61.4,995.7,145,88.69580907017475,56.30419092982525,8.1,299,299
2023-01-13 16:47:26,3970.0000000000005,2.0,5.6,2.7,61.4,995.7,145,88.69286380335643,56.30713619664357,6.9,312,313
2023-01-13 16:47:28,3972.0000000000005,2.0,5.6,2.7,61.4,995.7,145,88.68991853653813,56.31008146346187,6.5,322,322
2023-01-13 16:47:30,3974.0000000000005,2.0,5.6,2.7,61.4,995.7,145,88.68697326971981,56.313026730280185,7.9,319,320
2023-01-13 16:47:32,3976.0000000000005,2.0,5.6,2.7,61.4,995.5,146,88.6840280029015,57.3159719970985,8.8,299,300
2023-01-13 16:47:34,3978.0000000000005,2.0,5.6,2.7,61.4,995.2,149,88.68108273608318,60.318917263916816,8.1,325,326
2023-01-13 16:47:36,3980.0000000000005,2.0,5.6,2.7,61.3,995.0,151,88.67813746926487,62.32186253073513,5.9,327,327
2023-01-13 16:47:38,3982.0000000000005,2.0,5.6,2.7,61.3,995.0,151,88.67519220244657,62.32480779755343,6.6,329,330
2023-01-13 16:47:40,3984.0000000000005,2.0,5.6,2.7,61.3,995.0,151,88.67224693562825,62.32775306437175,8.3,324,324
2023-01-13 16:47:42,3986.0000000000005,2.0,5.6,2.7,61.3,994.7,153,88.66930166880994,64.33069833119006,8.3,346,346
2023-01-13 16:47:44,3988.0000000000005,2.0,5.6,2.7,61.3,994.4,156,88.66635640199162,67.33364359800838,8.5,328,328
2023-01-13 16:47:46,3990.0000000000005,2.0,5.6,2.7,61.3,994.2,157,88.6634111351733,68.3365888648267,7.8,308,308
2023-01-13 16:47:48,3992.0000000000005,2.0,5.6,2.7,61.4,994.2,157,88.660465868355,68.339534131645,7.2,312,313
2023-01-13 16:47:50,3994.0000000000005,2.0,5.5,2.7,61.4,994.2,157,88.65752060153669,68.34247939846331,6.8,322,322
2023-01-13 16:47:52,3996.0000000000005,2.0,5.5,2.7,61.4,994.0,158,88.65457533471837,69.34542466528163,7.3,339,339
2023-01-13 16:47:54,3998.0000000000005,2.0,5.5,2.7,61.4,994.2,158,88.65163006790006,69.34836993209994,7.6,314,314
2023-01-13 16:47:56,4000.0000000000005,2.0,5.5,2.7,61.4,994.0,159,88.64868480108174,70.35131519891826,8.2,339,340
2023-01-13 16:47:58,4002.0000000000005,2.0,5.5,2.7,61.5,993.9,160,88.64573953426344,71.35426046573656,6.8,348,349
2023-01-13 16:48:00,4004.0000000000005,2.0,5.5,2.7,61.5,993.7,162,88.64279426744513,73.35720573255487,5.5,333,334
2023-01-13 16:48:02,4006.0000000000005,2.0,5.5,2.7,61.5,993.5,163,88.63984900062681,74.36015099937319,5.6,331,332
2023-01-13 16:48:04,4008.0000000000005,2.0,5.5,2.7,61.5,993.2,165,88.6369037338085,76.3630962661915,5.9,349,349
2023-01-13 16:48:06,4010.0000000000005,2.0,5.5,2.7,61.6,993.2,166,88.63395846699018,77.36604153300982,5.6,293,293
2023-01-13 16:48:08,4012.0000000000005,2.0,5.5,2.7,61.6,993.0,167,88.63101320017186,78.36898679982814,6.3,312,313
2023-01-13 16:48:10,4014.0000000000005,2.0,5.5,2.7,61.6,992.7,170,88.62806793335356,81.37193206664644,6.5,332,333
2023-01-13 16:48:12,4016.0000000000005,2.0,5.5,2.7,61.7,992.5,172,88.62512266653525,83.37487733346475,6.2,317,318
2023-01-13 16:48:14,4018.0000000000005,2.0,5.5,2.7,61.7,992.4,173,88.62217739971693,84.37782260028307,6.0,339,340
2023-01-13 16:48:16,4020.0000000000005,2.0,5.4,2.6,61.8,992.2,174,88.61923213289862,85.38076786710138,4.6,302,303
2023-01-13 16:48:18,4022.0000000000005,2.0,5.4,2.6,61.9,992.2,175,88.6162868660803,86.3837131339197,6.2,336,337
2023-01-13 16:48:20,4024.0000000000005,2.0,5.4,2.6,61.9,992.2,175,88.613341599262,86.386658400738,7.8,320,320
2023-01-13 16:48:22,4026.0000000000005,2.0,5.4,2.6,62.0,992.2,176,88.61039633244368,87.38960366755632,7.1,322,322
2023-01-13 16:48:24,4028.0000000000005,2.0,5.4,2.6,62.0,992.2,176,88.60745106562537,87.39254893437463,7.1,321,321
2023-01-13 16:48:26,4030.0000000000005,2.0,5.4,2.6,62.0,992.2,176,88.60450579880705,87.39549420119295,6.5,338,339
2023-01-13 16:48:28,4032.0000000000005,2.0,5.4,2.6,62.1,992.2,175,88.60156053198874,86.39843946801126,7.0,301,302
2023-01-13 16:48:30,4034.0000000000005,2.0,5.4,2.6,62.1,992.5,173,88.59861526517044,84.40138473482956,9.0,322,323
2023-01-13 16:48:32,4036.0000000000005,2.0,5.4,2.6,62.1,992.5,172,88.59566999835212,83.40433000164788,7.2,326,327
2023-01-13 16:48:34,4038.0000000000005,2.0,5.4,2.6,62.1,992.5,172,88.5927247315338,83.4072752684662,6.1,321,322
2023-01-13 16:48:36,4040.0000000000005,2.0,5.4,2.6,62.1,992.5,172,88.58977946471549,83.41022053528451,6.6,322,322
2023-01-13 16:48:38,4042.0000000000005,2.0,5.4,2.6,62.1,992.7,170,88.58683419789718,81.41316580210282,8.1,339,340
2023-01-13 16:48:40,4044.0000000000005,2.0,5.4,2.6,62.1,992.5,171,88.58388893107887,82.41611106892113,8.2,345,345
2023-01-13 16:48:42,4046.0000000000005,2.0,5.4,2.6,62.1,992.4,174,88.58094366426056,85.41905633573944,8.1,342,342
2023-01-13 16:48:44,4048.0000000000005,2.0,5.4,2.6,62.1,992.2,175,88.57799839744224,86.42200160255776,7.0,320,320
2023-01-13 16:48:46,4050.0000000000005,2.0,5.4,2.6,62.1,992.2,174,88.57505313062393,85.42494686937607,6.6,332,333
2023-01-13 16:48:48,4052.0000000000005,2.0,5.4,2.6,62.1,992.5,172,88.57210786380561,83.42789213619439,7.1,319,320
2023-01-13 16:48:50,4054.0000000000005,2.0,5.4,2.6,62.2,992.5,172,88.5691625969873,83.4308374030127,6.5,359,359
2023-01-13 16:48:52,4056.0000000000005,2.0,5.4,2.6,62.2,992.5,171,88.566217330169,82.433782669831,7.8,330,330
2023-01-13 16:48:54,4058.0000000000005,2.0,5.4,2.6,62.1,992.5,173,88.56327206335068,84.43672793664932,7.4,341,341
2023-01-13 16:48:56,4060.0000000000005,2.0,5.4,2.6,62.1,992.4,173,88.56032679653237,84.43967320346763,6.4,327,327
2023-01-13 16:48:58,4062.0000000000005,2.0,5.4,2.6,62.1,992.4,174,88.55738152971405,85.44261847028595,5.7,352,353
2023-01-13 16:49:00,4064.0000000000005,2.0,5.4,2.6,62.2,992.4,174,88.55443626289573,85.44556373710427,5.6,337,338
2023-01-13 16:49:02,4066.0000000000005,2.0,5.4,2.6,62.2,992.5,173,88.55149099607743,84.44850900392257,3.9,350,350
2023-01-13 16:49:04,4068.0000000000005,2.0,5.4,2.6,62.2,992.7,170,88.54854572925912,81.45145427074088,2.9,353,354
2023-01-13 16:49:06,4070.0000000000005,2.0,5.4,2.6,62.2,993.0,168,88.5456004624408,79.4543995375592,3.1,336,337
2023-01-13 16:49:08,4072.0000000000005,2.0,5.4,2.6,62.2,993.2,166,88.54265519562249,77.45734480437751,2.8,358,358
2023-01-13 16:49:10,4074.0000000000005,2.0,5.4,2.6,62.2,993.5,163,88.53970992880417,74.46029007119583,3.5,7,8
2023-01-13 16:49:12,4076.0000000000005,2.0,5.5,2.7,62.2,993.7,162,88.53676466198587,73.46323533801413,3.7,8,8
2023-01-13 16:49:14,4078.0000000000005,2.0,5.5,2.7,62.2,994.0,160,88.53381939516755,71.46618060483245,4.0,349,349
2023-01-13 16:49:16,4080.0000000000005,2.0,5.5,2.7,62.2,994.2,158,88.53087412834924,69.46912587165076,3.9,331,332
2023-01-13 16:49:18,4082.0000000000005,2.0,5.5,2.8,62.2,994.4,156,88.52792886153092,67.47207113846908,3.1,354,354
2023-01-13 16:49:20,4084.0000000000005,2.0,5.5,2.8,62.2,994.5,154,88.52498359471261,65.47501640528739,3.4,313,313
2023-01-13 16:49:22,4086.0000000000005,2.0,5.5,2.8,62.2,994.7,153,88.52203832789431,64.47796167210569,3.7,345,346
2023-01-13 16:49:24,4088.0000000000005,2.0,5.6,2.8,62.2,994.7,152,88.51909306107599,63.48090693892401,3.6,38,39
2023-01-13 16:49:26,4090.0000000000005,2.0,5.6,2.8,62.2,994.7,152,88.51614779425768,63.48385220574232,5.7,49,50
2023-01-13 16:49:28,4092.0000000000005,2.0,5.6,2.8,62.1,994.7,154,88.51320252743936,65.48679747256064,7.4,321,321
2023-01-13 16:49:30,4094.0000000000005,2.0,5.5,2.8,62.1,994.4,156,88.51025726062105,67.48974273937895,6.3,71,71
2023-01-13 16:49:32,4096.0,2.0,5.5,2.8,62.1,994.2,157,88.50731199380274,68.49268800619726,8.0,353,353
2023-01-13 16:49:34,4098.0,2.0,5.5,2.8,62.1,994.2,157,88.50436672698443,68.49563327301557,8.6,318,318
2023-01-13 16:49:36,4100.0,2.0,5.5,2.8,62.1,994.2,157,88.50142146016611,68.49857853983389,5.6,359,359
2023-01-13 16:49:38,4102.0,2.0,5.5,2.8,62.0,994.5,155,88.4984761933478,66.5015238066522,6.0,315,316
2023-01-13 16:49:40,4104.0,2.0,5.6,2.8,62.0,995.2,149,88.49553092652948,60.50446907347052,6.7,325,325
2023-01-13 16:49:42,4106.0,2.0,5.6,2.8,62.0,996.0,141,88.49258565971118,52.50741434028882,4.8,351,351
2023-01-13 16:49:44,4108.0,2.0,5.6,2.8,62.0,996.7,136,88.48964039289287,47.510359607107134,4.3,346,346
2023-01-13 16:49:46,4110.0,2.0,5.7,2.9,62.0,997.2,132,88.48669512607455,43.51330487392545,4.5,21,21
2023-01-13 16:49:48,4112.0,2.0,5.7,2.9,62.0,997.5,128,88.48374985925624,39.516250140743765,5.3,330,331
2023-01-13 16:49:50,4114.0,2.0,5.7,2.9,61.9,997.5,129,88.48080459243792,40.51919540756208,6.2,39,40
2023-01-13 16:49:52,4116.0,2.0,5.8,2.9,61.9,997.2,132,88.47785932561962,43.52214067438038,6.7,352,352
2023-01-13 16:49:54,4118.0,2.0,5.8,2.9,61.9,997.0,134,88.4749140588013,45.5250859411987,6.2,324,325
2023-01-13 16:49:56,4120.0,2.0,5.8,2.9,61.9,997.0,134,88.47196879198299,45.52803120801701,5.5,317,318
2023-01-13 16:49:58,4122.0,2.0,5.8,2.9,61.8,997.0,133,88.46902352516467,44.53097647483533,5.8,352,353
2023-01-13 16:50:00,4124.0,2.0,5.8,2.9,61.8,997.2,133,88.46607825834636,44.53392174165364,6.6,355,355
2023-01-13 16:50:02,4126.0,2.0,5.8,2.9,61.8,997.2,132,88.46313299152804,43.53686700847196,6.6,308,308
2023-01-13 16:50:04,4128.0,2.0,5.8,2.9,61.7,997.2,132,88.46018772470974,43.53981227529026,7.5,351,351
2023-01-13 16:50:06,4130.0,2.0,5.8,2.9,61.7,997.0,133,88.45724245789143,44.542757542108575,8.1,289,290
2023-01-13 16:50:08,4132.0,2.0,5.7,2.9,61.7,996.4,138,88.45429719107311,49.54570280892689,8.0,333,333
2023-01-13 16:50:10,4134.0,2.0,5.7,2.8,61.7,995.7,145,88.4513519242548,56.548648075745206,7.1,303,304
2023-01-13 16:50:12,4136.0,2.0,5.7,2.8,61.6,995.2,149,88.44840665743648,60.55159334256352,7.7,317,318
2023-01-13 16:50:14,4138.0,2.0,5.6,2.7,61.6,994.9,152,88.44546139061818,63.55453860938182,8.5,18,18
2023-01-13 16:50:16,4140.0,2.0,5.6,2.7,61.6,994.7,154,88.44251612379986,65.55748387620014,8.1,335,335
2023-01-13 16:50:18,4142.0,2.0,5.6,2.7,61.6,994.5,154,88.43957085698155,65.56042914301845,8.8,328,329
2023-01-13 16:50:20,4144.0,2.0,5.5,2.7,61.6,994.4,156,88.43662559016323,67.56337440983677,7.8,338,338
2023-01-13 16:50:22,4146.0,2.0,5.5,2.7,61.6,994.2,157,88.43368032334492,68.56631967665508,7.0,348,348
2023-01-13 16:50:24,4148.0,2.0,5.5,2.7,61.5,994.0,160,88.43073505652661,71.56926494347339,6.2,3,4
2023-01-13 16:50:26,4150.0,2.0,5.5,2.7,61.5,993.7,162,88.4277897897083,73.5722102102917,5.4,354,354
2023-01-13 16:50:28,4152.0,2.0,5.5,2.7,61.5,993.7,162,88.42484452288998,73.57515547711002,5.9,312,313
2023-01-13 16:50:30,4154.0,2.0,5.5,2.7,61.6,993.9,161,88.42189925607167,72.57810074392833,6.2,344,345
2023-01-13 16:50:32,4156.0,2.0,5.5,2.7,61.6,993.7,162,88.41895398925335,73.58104601074665,7.1,319,320
2023-01-13 16:50:34,4158.0,2.0,5.5,2.7,61.6,993.7,162,88.41600872243505,73.58399127756495,5.7,331,331
2023-01-13 16:50:36,4160.0,2.0,5.5,2.7,61.6,993.7,162,88.41306345561674,73.58693654438326,5.7,27,27
2023-01-13 16:50:38,4162.0,2.0,5.5,2.7,61.6,993.5,162,88.41011818879842,73.58988181120158,6.5,334,334
2023-01-13 16:50:40,4164.0,2.0,5.5,2.7,61.6,993.7,161,88.4071729219801,72.5928270780199,5.3,346,347
2023-01-13 16:50:42,4166.0,2.0,5.5,2.7,61.6,994.0,158,88.40422765516179,69.59577234483821,5.4,15,15
2023-01-13 16:50:44,4168.0,2.0,5.5,2.7,61.7,994.0,158,88.40128238834347,69.59871761165653,7.2,324,324
2023-01-13 16:50:46,4170.0,2.0,5.5,2.7,61.7,994.0,160,88.39833712152517,71.60166287847483,5.9,337,337
2023-01-13 16:50:48,4172.0,2.0,5.5,2.7,61.7,993.9,160,88.39539185470686,71.60460814529314,5.6,357,358
2023-01-13 16:50:50,4174.0,2.0,5.5,2.7,61.7,993.7,161,88.39244658788854,72.60755341211146,5.8,334,335
2023-01-13 16:50:52,4176.0,2.0,5.5,2.7,61.8,994.0,159,88.38950132107023,70.61049867892977,5.8,327,328
2023-01-13 16:50:54,4178.0,2.0,5.5,2.7,61.8,994.0,159,88.38655605425191,70.61344394574809,8.0,339,340
2023-01-13 16:50:56,4180.0,2.0,5.5,2.7,61.8,994.0,159,88.38361078743361,70.61638921256639,8.4,328,329
2023-01-13 16:50:58,4182.0,2.0,5.5,2.7,61.8,994.0,159,88.3806655206153,70.6193344793847,7.7,331,332
2023-01-13 16:51:00,4184.0,2.0,5.5,2.7,61.8,994.0,159,88.37772025379698,70.62227974620302,6.7,0,0
2023-01-13 16:51:02,4186.0,2.0,5.5,2.7,61.8,993.9,160,88.37477498697866,71.62522501302134,7.3,37,37
2023-01-13 16:51:04,4188.0,2.0,5.5,2.7,61.9,993.7,162,88.37182972016035,73.62817027983965,8.1,319,320
2023-01-13 16:51:06,4190.0,2.0,5.5,2.7,61.9,993.5,163,88.36888445334205,74.63111554665795,6.5,345,345
2023-01-13 16:51:08,4192.0,2.0,5.4,2.6,61.9,993.5,163,88.36593918652373,74.63406081347627,4.9,3,4
2023-01-13 16:51:10,4194.0,2.0,5.4,2.6,61.9,993.5,162,88.36299391970542,73.63700608029458,4.5,338,338
2023-01-13 16:51:12,4196.0,2.0,5.4,2.6,61.9,993.7,162,88.3600486528871,73.6399513471129,4.8,347,348
2023-01-13 16:51:14,4198.0,2.0,5.4,2.6,61.8,993.7,162,88.35710338606879,73.64289661393121,3.8,355,356
2023-01-13 16:51:16,4200.0,2.0,5.4,2.6,61.8,994.0,159,88.35415811925049,70.64584188074951,6.1,306,307
2023-01-13 16:51:18,4202.0,2.0,5.5,2.7,61.8,994.5,155,88.35121285243217,66.64878714756783,8.3,328,329
2023-01-13 16:51:20,4204.0,2.0,5.5,2.7,61.8,994.7,154,88.34826758561385,65.65173241438615,7.9,341,341
2023-01-13 16:51:22,4206.0,2.0,5.5,2.7,61.8,994.4,156,88.34532231879554,67.65467768120446,7.7,316,317
2023-01-13 16:51:24,4208.0,2.0,5.5,2.7,61.8,994.4,157,88.34237705197722,68.65762294802278,7.0,324,324
2023-01-13 16:51:26,4210.0,2.0,5.5,2.7,61.8,994.4,156,88.33943178515892,67.66056821484108,6.8,338,338
2023-01-13 16:51:28,4212.0,2.0,5.5,2.7,61.8,994.5,155,88.3364865183406,66.6635134816594,6.7,313,313
2023-01-13 16:51:30,4214.0,2.0,5.5,2.7,61.8,994.5,155,88.33354125152229,66.66645874847771,7.9,356,356
2023-01-13 16:51:32,4216.0,2.0,5.5,2.7,61.8,994.5,155,88.33059598470398,66.66940401529602,8.8,323,324
2023-01-13 16:51:34,4218.0,2.0,5.5,2.7,61.8,994.7,154,88.32765071788566,65.67234928211434,9.9,21,22
2023-01-13 16:51:36,4220.0,2.0,5.5,2.7,61.8,995.0,151,88.32470545106736,62.67529454893264,11.1,342,343
2023-01-13 16:51:38,4222.0,2.0,5.5,2.7,61.8,996.0,143,88.32176018424904,54.678239815750956,11.1,325,326
2023-01-13 16:51:40,4224.0,2.0,5.6,2.7,61.8,997.4,130,88.31881491743073,41.68118508256927,12.3,349,350
2023-01-13 16:51:42,4226.0,2.0,5.7,2.8,61.8,998.5,121,88.31586965061241,32.68413034938759,12.8,336,337
2023-01-13 16:51:44,4228.0,2.0,5.7,2.9,61.8,999.0,118,88.3129243837941,29.687075616205902,12.4,16,17
2023-01-13 16:51:46,4230.0,2.0,5.8,2.9,61.8,998.7,120,88.3099791169758,31.690020883024204,11.2,347,347
2023-01-13 16:51:48,4232.0,2.0,5.8,2.9,61.7,998.0,125,88.30703385015748,36.69296614984252,8.7,70,71
2023-01-13 16:51:50,4234.0,2.0,5.7,2.9,61.6,997.5,129,88.30408858333917,40.695911416660834,7.5,358,358
2023-01-13 16:51:52,4236.0,2.0,5.7,2.8,61.6,997.0,133,88.30114331652085,44.69885668347915,7.5,346,347
2023-01-13 16:51:54,4238.0,2.0,5.7,2.8,61.5,996.7,136,88.29819804970253,47.701801950297465,7.8,352,353
2023-01-13 16:51:56,4240.0,2.0,5.7,2.8,61.5,996.5,137,88.29525278288423,48.70474721711577,9.7,341,341
2023-01-13 16:51:58,4242.0,2.0,5.7,2.8,61.5,996.5,138,88.29230751606592,49.70769248393408,9.0,337,338
2023-01-13 16:52:00,4244.0,2.0,5.7,2.8,61.5,996.5,138,88.2893622492476,49.7106377507524,8.6,311,312
2023-01-13 16:52:02,4246.0,2.0,5.7,2.8,61.5,996.7,137,88.28641698242929,48.71358301757071,8.6,22,22
2023-01-13 16:52:04,4248.0,2.0,5.7,2.8,61.5,996.5,138,88.28347171561097,49.71652828438903,9.3,9,9
2023-01-13 16:52:06,4250.0,2.0,5.7,2.8,61.5,996.5,138,88.28052644879266,49.719473551207344,10.7,317,318
2023-01-13 16:52:08,4252.0,2.0,5.7,2.8,61.5,996.5,138,88.27758118197436,49.722418818025645,10.6,2,3
2023-01-13 16:52:10,4254.0,2.0,5.7,2.8,61.5,996.7,137,88.27463591515604,48.72536408484396,10.3,306,306
2023-01-13 16:52:12,4256.0,2.0,5.7,2.8,61.5,996.9,134,88.27169064833772,45.728309351662276,10.1,355,356
2023-01-13 16:52:14,4258.0,2.0,5.7,2.8,61.4,997.2,132,88.26874538151941,43.73125461848059,9.5,326,327
2023-01-13 16:52:16,4260.0,2.0,5.7,2.8,61.4,997.7,128,88.2658001147011,39.73419988529891,9.4,326,327
2023-01-13 16:52:18,4262.0,2.0,5.7,2.8,61.4,998.0,125,88.26285484788279,36.73714515211721,8.8,348,349
2023-01-13 16:52:20,4264.0,2.0,5.7,2.8,61.4,998.2,124,88.25990958106448,35.74009041893552,7.7,344,345
2023-01-13 16:52:22,4266.0,2.0,5.7,2.8,61.4,998.4,123,88.25696431424616,34.74303568575384,8.7,343,343
2023-01-13 16:52:24,4268.0,2.0,5.8,2.9,61.3,998.5,121,88.25401904742785,32.745980952572154,7.2,6,6
2023-01-13 16:52:26,4270.0,2.0,5.8,2.9,61.3,998.5,121,88.25107378060953,32.74892621939047,6.4,354,354
2023-01-13 16:52:28,4272.0,2.0,5.8,2.9,61.3,998.5,120,88.24812851379123,31.75187148620877,7.0,305,305
2023-01-13 16:52:30,4274.0,2.0,5.8,2.9,61.2,998.5,121,88.24518324697291,32.754816753027086,6.3,17,18
2023-01-13 16:52:32,4276.0,2.0,5.8,2.9,61.2,998.4,123,88.2422379801546,34.7577620198454,5.8,352,352
2023-01-13 16:52:34,4278.0,2.0,5.8,2.9,61.2,998.2,123,88.23929271333628,34.76070728666372,6.9,307,308
2023-01-13 16:52:36,4280.0,2.0,5.8,2.9,61.1,998.4,122,88.23634744651797,33.76365255348203,7.9,340,340
2023-01-13 16:52:38,4282.0,2.0,5.8,2.9,61.1,998.2,123,88.23340217969965,34.76659782030035,7.3,333,333
2023-01-13 16:52:40,4284.0,2.0,5.8,2.9,61.1,998.0,125,88.23045691288135,36.76954308711865,8.0,351,352
2023-01-13 16:52:42,4286.0,2.0,5.8,2.9,61.1,997.7,128,88.22751164606304,39.772488353936964,8.8,43,43
2023-01-13 16:52:44,4288.0,2.0,5.8,2.9,61.1,997.5,130,88.22456637924472,41.77543362075528,9.9,334,334
2023-01-13 16:52:46,4290.0,2.0,5.8,2.9,61.1,997.7,127,88.2216211124264,38.778378887573595,11.4,337,337
2023-01-13 16:52:48,4292.0,2.0,5.8,2.9,61.1,998.0,126,88.21867584560809,37.78132415439191,11.6,0,1
2023-01-13 16:52:50,4294.0,2.0,5.8,2.9,61.1,997.7,128,88.21573057878979,39.78426942121021,10.3,355,356
2023-01-13 16:52:52,4296.0,2.0,5.7,2.8,61.1,997.5,128,88.21278531197147,39.78721468802853,9.8,8,9
